implementation,action,num_rows,num_cols,filled,time
csr,find: existing value,10000,100,1.0,30.98691719999988
array,find: non-existing value,10000,100,1.0,15.359558299998753
linked_list,find: non-existing value,10000,100,1.0,0.17955710000023828
csr,find: non-existing value,10000,100,1.0,27.650874800001475
array,find: existing value,1000,1000,0.33,8.880174400001124
linked_list,find: existing value,1000,1000,0.33,0.0205997999983083
csr,find: existing value,1000,1000,0.33,20.980868599999667
array,find: non-existing value,1000,1000,0.33,9.144366299999092
linked_list,find: non-existing value,1000,1000,0.33,0.020391900001413887
csr,find: non-existing value,1000,1000,0.33,21.53109129999939
array,find: existing value,1000,1000,0.66,11.639350400000694
linked_list,find: existing value,1000,1000,0.66,0.024130099998728838
csr,find: existing value,1000,1000,0.66,24.303676700001233
array,find: non-existing value,1000,1000,0.66,10.927739499999007
linked_list,find: non-existing value,1000,1000,0.66,0.022768999999243533
csr,find: non-existing value,1000,1000,0.66,24.577466300001106
array,find: existing value,1000,1000,1.0,14.137450400001399
linked_list,find: existing value,1000,1000,1.0,0.026857500000915024
csr,find: existing value,1000,1000,1.0,30.000921599999856
array,find: non-existing value,1000,1000,1.0,13.604258700001083
linked_list,find: non-existing value,1000,1000,1.0,0.025715100000525126
csr,find: non-existing value,1000,1000,1.0,29.007499300001655
array,find: existing value,1000,10,0.33,0.11885139999867533
linked_list,find: existing value,1000,10,0.33,0.017587900001672097
csr,find: existing value,1000,10,0.33,0.19491809999817633
array,find: non-existing value,1000,10,0.33,0.1116407999979856
linked_list,find: non-existing value,1000,10,0.33,0.01652240000112215
csr,find: non-existing value,1000,10,0.33,0.18447529999684775
array,find: existing value,1000,10,0.66,0.1404863000025216
linked_list,find: existing value,1000,10,0.66,0.01728740000180551
csr,find: existing value,1000,10,0.66,0.22289059999820893
array,find: non-existing value,1000,10,0.66,0.14401720000023488
linked_list,find: non-existing value,1000,10,0.66,0.01768840000295313
csr,find: non-existing value,1000,10,0.66,0.2196122999994259
array,find: existing value,1000,10,1.0,0.16396259999964968
linked_list,find: existing value,1000,10,1.0,0.016915600001084385
csr,find: existing value,1000,10,1.0,0.266789900000731
array,find: non-existing value,1000,10,1.0,0.1686135000018112
linked_list,find: non-existing value,1000,10,1.0,0.017646799999056384
csr,find: non-existing value,1000,10,1.0,0.27795599999808474
array,find: existing value,100,10000,0.33,9.12203690000024
linked_list,find: existing value,100,10000,0.33,0.029109300001437077
csr,find: existing value,100,10000,0.33,20.03425910000078
array,find: non-existing value,100,10000,0.33,8.977919799999654
linked_list,find: non-existing value,100,10000,0.33,0.029637199997523567
csr,find: non-existing value,100,10000,0.33,20.244676199999958
array,find: existing value,100,10000,0.66,11.331833000000188
linked_list,find: existing value,100,10000,0.66,0.0625910999988264
csr,find: existing value,100,10000,0.66,23.837420399999246
array,find: non-existing value,100,10000,0.66,11.122419199997239
linked_list,find: non-existing value,100,10000,0.66,0.056201299998065224
csr,find: non-existing value,100,10000,0.66,24.791429099997913
array,find: existing value,100,10000,1.0,13.90644279999833
linked_list,find: existing value,100,10000,1.0,0.09194189999834634
csr,find: existing value,100,10000,1.0,29.36766390000048
array,find: non-existing value,100,10000,1.0,13.250866200000019
linked_list,find: non-existing value,100,10000,1.0,0.09615839999969467
csr,find: non-existing value,100,10000,1.0,30.119014899999456
array,find: existing value,100,100,0.33,0.0853917000022193
linked_list,find: existing value,100,100,0.33,0.003102899998339126
csr,find: existing value,100,100,0.33,0.21133890000055544
array,find: non-existing value,100,100,0.33,0.09500850000040373
linked_list,find: non-existing value,100,100,0.33,0.0024941999981820118
csr,find: non-existing value,100,100,0.33,0.21468900000036228
array,find: existing value,100,100,0.66,0.10958409999875585
linked_list,find: existing value,100,100,0.66,0.0022768999988329597
csr,find: existing value,100,100,0.66,0.21618979999766452
array,find: non-existing value,100,100,0.66,0.10539840000274125
linked_list,find: non-existing value,100,100,0.66,0.0026123999996343628
csr,find: non-existing value,100,100,0.66,0.2583989000013389
array,find: existing value,100,100,1.0,0.1270479000013438
linked_list,find: existing value,100,100,1.0,0.002571400000306312
csr,find: existing value,100,100,1.0,0.30646510000224225
array,find: non-existing value,100,100,1.0,0.2242528000024322
linked_list,find: non-existing value,100,100,1.0,0.0027956999983871356
csr,find: non-existing value,100,100,1.0,0.27930339999875287
array,find: existing value,100,1,0.33,0.004381999999168329
linked_list,find: existing value,100,1,0.33,0.0006590999983018264
csr,find: existing value,100,1,0.33,0.002067699999315664
array,find: non-existing value,100,1,0.33,0.004178399998636451
linked_list,find: non-existing value,100,1,0.33,0.0006164000005810522
csr,find: non-existing value,100,1,0.33,0.0019843000009132084
array,find: existing value,100,1,0.66,0.0051578000020526815
linked_list,find: existing value,100,1,0.66,0.0011240999992878642
csr,find: existing value,100,1,0.66,0.0022285999984887894
array,find: non-existing value,100,1,0.66,0.004161299999395851
linked_list,find: non-existing value,100,1,0.66,0.0009184000009554438
csr,find: non-existing value,100,1,0.66,0.002318400001968257
array,find: existing value,100,1,1.0,0.004616800000803778
linked_list,find: existing value,100,1,1.0,0.0024612999986857176
csr,find: existing value,100,1,1.0,0.0026632000008248724
array,find: non-existing value,100,1,1.0,0.004394999999931315
linked_list,find: non-existing value,100,1,1.0,0.0015855999990890268
csr,find: non-existing value,100,1,1.0,0.00345010000091861
array,find: existing value,10,1000,0.33,0.08842360000198823
linked_list,find: existing value,10,1000,0.33,0.003204399999958696
csr,find: existing value,10,1000,0.33,0.2088051999999152
array,find: non-existing value,10,1000,0.33,0.10451180000018212
linked_list,find: non-existing value,10,1000,0.33,0.003359199999977136
csr,find: non-existing value,10,1000,0.33,0.2321007999998983
array,find: existing value,10,1000,0.66,0.10640239999702317
linked_list,find: existing value,10,1000,0.66,0.006502100000943756
csr,find: existing value,10,1000,0.66,0.236494999997376
array,find: non-existing value,10,1000,0.66,0.10570870000083232
linked_list,find: non-existing value,10,1000,0.66,0.005785299999843119
csr,find: non-existing value,10,1000,0.66,0.2637262999996892
array,find: existing value,10,1000,1.0,0.13321260000157054
linked_list,find: existing value,10,1000,1.0,0.009089200000744313
csr,find: existing value,10,1000,1.0,0.304250499997579
array,find: non-existing value,10,1000,1.0,0.12512360000255285
linked_list,find: non-existing value,10,1000,1.0,0.008265100001153769
csr,find: non-existing value,10,1000,1.0,0.28819709999879706
array,find: existing value,10,10,0.33,0.0013663999998243526
linked_list,find: existing value,10,10,0.33,0.0002204000011261087
csr,find: existing value,10,10,0.33,0.001959000001079403
array,find: non-existing value,10,10,0.33,0.0012038999993819743
linked_list,find: non-existing value,10,10,0.33,0.0002122999976563733
csr,find: non-existing value,10,10,0.33,0.0018514999974286184
array,find: existing value,10,10,0.66,0.0013433999993139878
linked_list,find: existing value,10,10,0.66,0.00026140000045415945
csr,find: existing value,10,10,0.66,0.0020662000024458393
array,find: non-existing value,10,10,0.66,0.0015208000004349742
linked_list,find: non-existing value,10,10,0.66,0.0002569999996921979
csr,find: non-existing value,10,10,0.66,0.0023266999996849336
array,find: existing value,10,10,1.0,0.0016203999985009432
linked_list,find: existing value,10,10,1.0,0.000294400000711903
csr,find: existing value,10,10,1.0,0.0025621999993745703
array,find: non-existing value,10,10,1.0,0.0016519999990123324
linked_list,find: non-existing value,10,10,1.0,0.00025910000113071874
csr,find: non-existing value,10,10,1.0,0.0024236999997810926
array,find: existing value,1,100,0.33,0.0014062000009289477
linked_list,find: existing value,1,100,0.33,0.0004811000035260804
csr,find: existing value,1,100,0.33,0.0032025000000430737
array,find: non-existing value,1,100,0.33,0.0015789999997650739
linked_list,find: non-existing value,1,100,0.33,0.0004774000008183066
csr,find: non-existing value,1,100,0.33,0.0016845000027387869
array,find: existing value,1,100,0.66,0.0010228999999526422
linked_list,find: existing value,1,100,0.66,0.0005391999984567519
csr,find: existing value,1,100,0.66,0.002011000000493368
array,find: non-existing value,1,100,0.66,0.0010820999996212777
linked_list,find: non-existing value,1,100,0.66,0.0005143999987922143
csr,find: non-existing value,1,100,0.66,0.0020987999996577855
array,find: existing value,1,100,1.0,0.0012539999988803174
linked_list,find: existing value,1,100,1.0,0.001219699999637669
csr,find: existing value,1,100,1.0,0.0023142999998526648
array,find: non-existing value,1,100,1.0,0.001391200003126869
linked_list,find: non-existing value,1,100,1.0,0.0008073000026342925
csr,find: non-existing value,1,100,1.0,0.0023265000018000137
array,find: existing value,3160,31,0.33,1.002953900002467
linked_list,find: existing value,3160,31,0.33,0.05938339999920572
csr,find: existing value,3160,31,0.33,2.0579899000003934
array,find: non-existing value,3160,31,0.33,0.9860239000008733
linked_list,find: non-existing value,3160,31,0.33,0.05644239999674028
csr,find: non-existing value,3160,31,0.33,1.980568700000731
array,find: existing value,3160,31,0.66,1.3561426999985997
linked_list,find: existing value,3160,31,0.66,0.05494570000155363
csr,find: existing value,3160,31,0.66,2.3272223999993003
array,find: non-existing value,3160,31,0.66,1.3185425000010582
linked_list,find: non-existing value,3160,31,0.66,0.05336819999865838
csr,find: non-existing value,3160,31,0.66,2.356644800001959
array,find: existing value,3160,31,1.0,1.5787383999995654
linked_list,find: existing value,3160,31,1.0,0.05412670000077924
csr,find: existing value,3160,31,1.0,2.802529600001435
array,find: non-existing value,3160,31,1.0,1.5498675999988336
linked_list,find: non-existing value,3160,31,1.0,0.04955840000184253
csr,find: non-existing value,3160,31,1.0,2.791316700000607
array,find: existing value,316,316,0.33,0.854338999997708
linked_list,find: existing value,316,316,0.33,0.0063754999973753
csr,find: existing value,316,316,0.33,1.8504271999991033
array,find: non-existing value,316,316,0.33,0.8962123999990581
linked_list,find: non-existing value,316,316,0.33,0.006466300001193304
csr,find: non-existing value,316,316,0.33,1.8530663999990793
array,find: existing value,316,316,0.66,1.0959397999977227
linked_list,find: existing value,316,316,0.66,0.0066573000003700145
csr,find: existing value,316,316,0.66,2.324538799999573
array,find: non-existing value,316,316,0.66,1.0667151999987254
linked_list,find: non-existing value,316,316,0.66,0.006797900001402013
csr,find: non-existing value,316,316,0.66,2.322854499998357
array,find: existing value,316,316,1.0,1.2907344000013836
linked_list,find: existing value,316,316,1.0,0.0077958999972906895
csr,find: existing value,316,316,1.0,2.7130488000002515
array,find: non-existing value,316,316,1.0,1.301462999999785
linked_list,find: non-existing value,316,316,1.0,0.007789499999489635
csr,find: non-existing value,316,316,1.0,2.597454500002641
array,find: existing value,31,3160,0.33,0.8385448999979417
linked_list,find: existing value,31,3160,0.33,0.008604200000263518
csr,find: existing value,31,3160,0.33,1.8336533999972744
array,find: non-existing value,31,3160,0.33,0.8180908000031195
linked_list,find: non-existing value,31,3160,0.33,0.008780600001045968
csr,find: non-existing value,31,3160,0.33,1.8537933000006888
array,find: existing value,31,3160,0.66,1.0714383000013186
linked_list,find: existing value,31,3160,0.66,0.017143499997473555
csr,find: existing value,31,3160,0.66,2.378488100002869
array,find: non-existing value,31,3160,0.66,1.080385599998408
linked_list,find: non-existing value,31,3160,0.66,0.017764999996870756
csr,find: non-existing value,31,3160,0.66,2.3746270000010554
array,find: existing value,31,3160,1.0,1.3173362999987148
linked_list,find: existing value,31,3160,1.0,0.028485899998486275
csr,find: existing value,31,3160,1.0,2.746274100001756
array,find: non-existing value,31,3160,1.0,1.2620217999974557
linked_list,find: non-existing value,31,3160,1.0,0.027040799999667797
csr,find: non-existing value,31,3160,1.0,2.7926705999998376
array,find: existing value,320,3,0.33,0.017312100000708597
linked_list,find: existing value,320,3,0.33,0.004771600000822218
csr,find: existing value,320,3,0.33,0.015260400003171526
array,find: non-existing value,320,3,0.33,0.017587700000149198
linked_list,find: non-existing value,320,3,0.33,0.0047554999982821755
csr,find: non-existing value,320,3,0.33,0.015381099998194259
array,find: existing value,320,3,0.66,0.01939720000154921
linked_list,find: existing value,320,3,0.66,0.0051330999995116144
csr,find: existing value,320,3,0.66,0.0201080999977421
array,find: non-existing value,320,3,0.66,0.01919110000017099
linked_list,find: non-existing value,320,3,0.66,0.004920800001855241
csr,find: non-existing value,320,3,0.66,0.020284399997763103
array,find: existing value,320,3,1.0,0.021830199999385513
linked_list,find: existing value,320,3,1.0,0.005263600000034785
csr,find: existing value,320,3,1.0,0.026209600000584032
array,find: non-existing value,320,3,1.0,0.02106189999904018
linked_list,find: non-existing value,320,3,1.0,0.005085199998575263
csr,find: non-existing value,320,3,1.0,0.02453329999843845
array,find: existing value,32,32,0.33,0.009078899998712586
linked_list,find: existing value,32,32,0.33,0.0005674999993061647
csr,find: existing value,32,32,0.33,0.01725290000103996
array,find: non-existing value,32,32,0.33,0.00875839999935124
linked_list,find: non-existing value,32,32,0.33,0.0005588999993051402
csr,find: non-existing value,32,32,0.33,0.016478099998494145
array,find: existing value,32,32,0.66,0.010765300001366995
linked_list,find: existing value,32,32,0.66,0.0007477999970433302
csr,find: existing value,32,32,0.66,0.021428500000183703
array,find: non-existing value,32,32,0.66,0.010714299998653587
linked_list,find: non-existing value,32,32,0.66,0.0006917000027897302
csr,find: non-existing value,32,32,0.66,0.02039169999989099
array,find: existing value,32,32,1.0,0.012769099997967714
linked_list,find: existing value,32,32,1.0,0.0007766000016999897
csr,find: existing value,32,32,1.0,0.023671599999943282
array,find: non-existing value,32,32,1.0,0.01261030000023311
linked_list,find: non-existing value,32,32,1.0,0.0007958000023791101
csr,find: non-existing value,32,32,1.0,0.023724700000457233
array,find: existing value,3,320,0.33,0.007414299998345086
linked_list,find: existing value,3,320,0.33,0.0009574999967298936
csr,find: existing value,3,320,0.33,0.01599010000063572
array,find: non-existing value,3,320,0.33,0.00815610000063316
linked_list,find: non-existing value,3,320,0.33,0.000930900001549162
csr,find: non-existing value,3,320,0.33,0.01587660000222968
array,find: existing value,3,320,0.66,0.009411099999852013
linked_list,find: existing value,3,320,0.66,0.0016952000005403534
csr,find: existing value,3,320,0.66,0.0194402999986778
array,find: non-existing value,3,320,0.66,0.009584100000211038
linked_list,find: non-existing value,3,320,0.66,0.00166440000248258
csr,find: non-existing value,3,320,0.66,0.019359399997483706
array,find: existing value,3,320,1.0,0.011250800002017058
linked_list,find: existing value,3,320,1.0,0.002389600002061343
csr,find: existing value,3,320,1.0,0.02244799999971292
array,find: non-existing value,3,320,1.0,0.011100200001237681
linked_list,find: non-existing value,3,320,1.0,0.002350700000533834
csr,find: non-existing value,3,320,1.0,0.02258559999972931
array,find: existing value,10000,100,0.33,10.093594900001335
linked_list,find: existing value,10000,100,0.33,0.34673320000001695
csr,find: existing value,10000,100,0.33,22.297152799998003
array,find: non-existing value,10000,100,0.33,9.840183000000252
linked_list,find: non-existing value,10000,100,0.33,0.17160949999743025
csr,find: non-existing value,10000,100,0.33,20.29747739999948
array,find: existing value,10000,100,0.66,12.83363190000091
linked_list,find: existing value,10000,100,0.66,0.18259369999941555
csr,find: existing value,10000,100,0.66,24.074969299999793
array,find: non-existing value,10000,100,0.66,12.331251600000542
linked_list,find: non-existing value,10000,100,0.66,0.16806800000267685
csr,find: non-existing value,10000,100,0.66,24.949966799998947
array,find: existing value,10000,100,1.0,15.640769400000863
linked_list,find: existing value,10000,100,1.0,0.17625510000289069
csr,find: existing value,10000,100,1.0,27.494190699999308
array,find: non-existing value,10000,100,1.0,14.344395999996777
linked_list,find: non-existing value,10000,100,1.0,0.16332039999906556
csr,find: non-existing value,10000,100,1.0,27.164573800000653
array,find: existing value,1000,1000,0.33,8.813534400000208
linked_list,find: existing value,1000,1000,0.33,0.01928549999865936
csr,find: existing value,1000,1000,0.33,19.86759449999954
array,find: non-existing value,1000,1000,0.33,8.57534520000263
linked_list,find: non-existing value,1000,1000,0.33,0.018485399999917718
csr,find: non-existing value,1000,1000,0.33,19.798066899998958
array,find: existing value,1000,1000,0.66,11.30344839999816
linked_list,find: existing value,1000,1000,0.66,0.024843799998052418
csr,find: existing value,1000,1000,0.66,24.317242699999042
array,find: non-existing value,1000,1000,0.66,11.416237499997806
linked_list,find: non-existing value,1000,1000,0.66,0.02157439999791677
csr,find: non-existing value,1000,1000,0.66,24.121428999998898
array,find: existing value,1000,1000,1.0,13.713798799999495
linked_list,find: existing value,1000,1000,1.0,0.026687600002333056
csr,find: existing value,1000,1000,1.0,28.64852229999815
array,find: non-existing value,1000,1000,1.0,13.382361400002992
linked_list,find: non-existing value,1000,1000,1.0,0.024612100001832005
csr,find: non-existing value,1000,1000,1.0,30.827706000000035
array,find: existing value,1000,10,0.33,0.12059279999812134
linked_list,find: existing value,1000,10,0.33,0.01806889999716077
csr,find: existing value,1000,10,0.33,0.19937520000166842
array,find: non-existing value,1000,10,0.33,0.11877440000171191
linked_list,find: non-existing value,1000,10,0.33,0.0176694999972824
csr,find: non-existing value,1000,10,0.33,0.20036550000077114
array,find: existing value,1000,10,0.66,0.16356549999909475
linked_list,find: existing value,1000,10,0.66,0.018775799999275478
csr,find: existing value,1000,10,0.66,0.26250729999810574
array,find: non-existing value,1000,10,0.66,0.16059089999907883
linked_list,find: non-existing value,1000,10,0.66,0.018677400003070943
csr,find: non-existing value,1000,10,0.66,0.2606028000009246
array,find: existing value,1000,10,1.0,0.16377949999878183
linked_list,find: existing value,1000,10,1.0,0.01858390000052168
csr,find: existing value,1000,10,1.0,0.2721667999976489
array,find: non-existing value,1000,10,1.0,0.16218060000028345
linked_list,find: non-existing value,1000,10,1.0,0.016998099999909755
csr,find: non-existing value,1000,10,1.0,0.26932610000221757
array,find: existing value,100,10000,0.33,8.934167399998842
linked_list,find: existing value,100,10000,0.33,0.030224600002838997
csr,find: existing value,100,10000,0.33,20.793822600000567
array,find: non-existing value,100,10000,0.33,9.35989779999727
linked_list,find: non-existing value,100,10000,0.33,0.03140759999951115
csr,find: non-existing value,100,10000,0.33,20.142814499999076
array,find: existing value,100,10000,0.66,11.119351900000765
linked_list,find: existing value,100,10000,0.66,0.05521310000040103
csr,find: existing value,100,10000,0.66,23.903057100000296
array,find: non-existing value,100,10000,0.66,11.004517000001215
linked_list,find: non-existing value,100,10000,0.66,0.053631299997505266
csr,find: non-existing value,100,10000,0.66,23.481721600001038
array,find: existing value,100,10000,1.0,14.062502299999323
linked_list,find: existing value,100,10000,1.0,0.08551430000079563
csr,find: existing value,100,10000,1.0,29.508568500001275
array,find: non-existing value,100,10000,1.0,13.455057600000146
linked_list,find: non-existing value,100,10000,1.0,0.08986160000131349
csr,find: non-existing value,100,10000,1.0,29.86527180000121
array,find: existing value,100,100,0.33,0.08130969999911031
linked_list,find: existing value,100,100,0.33,0.001960400000825757
csr,find: existing value,100,100,0.33,0.1759170000004815
array,find: non-existing value,100,100,0.33,0.08071310000013909
linked_list,find: non-existing value,100,100,0.33,0.001967799998965347
csr,find: non-existing value,100,100,0.33,0.18335640000077547
array,find: existing value,100,100,0.66,0.11170969999875524
linked_list,find: existing value,100,100,0.66,0.0024354000015591737
csr,find: existing value,100,100,0.66,0.22782880000158912
array,find: non-existing value,100,100,0.66,0.10576679999940097
linked_list,find: non-existing value,100,100,0.66,0.0021792999978060834
csr,find: non-existing value,100,100,0.66,0.2136395999987144
array,find: existing value,100,100,1.0,0.13482599999770173
linked_list,find: existing value,100,100,1.0,0.0023903000001155306
csr,find: existing value,100,100,1.0,0.2599423999999999
array,find: non-existing value,100,100,1.0,0.1275108999980148
linked_list,find: non-existing value,100,100,1.0,0.002478099999279948
csr,find: non-existing value,100,100,1.0,0.258809700000711
array,find: existing value,100,1,0.33,0.003795900000113761
linked_list,find: existing value,100,1,0.33,0.0005532000031962525
csr,find: existing value,100,1,0.33,0.001751300002069911
array,find: non-existing value,100,1,0.33,0.0036274999984016176
linked_list,find: non-existing value,100,1,0.33,0.0005410999983723741
csr,find: non-existing value,100,1,0.33,0.0024212999996962026
array,find: existing value,100,1,0.66,0.004243999999744119
linked_list,find: existing value,100,1,0.66,0.0009329000022262335
csr,find: existing value,100,1,0.66,0.0020871000015176833
array,find: non-existing value,100,1,0.66,0.004337999998824671
linked_list,find: non-existing value,100,1,0.66,0.0009510999989288393
csr,find: non-existing value,100,1,0.66,0.003488199999992503
array,find: existing value,100,1,1.0,0.004481599997234298
linked_list,find: existing value,100,1,1.0,0.0017589000017323997
csr,find: existing value,100,1,1.0,0.0027746999985538423
array,find: non-existing value,100,1,1.0,0.00503480000043055
linked_list,find: non-existing value,100,1,1.0,0.0022356999979820102
csr,find: non-existing value,100,1,1.0,0.0025743999976839405
array,find: existing value,10,1000,0.33,0.09662490000118851
linked_list,find: existing value,10,1000,0.33,0.0037515000003622845
csr,find: existing value,10,1000,0.33,0.22621589999835123
array,find: non-existing value,10,1000,0.33,0.11330639999869163
linked_list,find: non-existing value,10,1000,0.33,0.0034779999987222254
csr,find: non-existing value,10,1000,0.33,0.19669290000092587
array,find: existing value,10,1000,0.66,0.1047285999993619
linked_list,find: existing value,10,1000,0.66,0.005577699997957097
csr,find: existing value,10,1000,0.66,0.2281315000000177
array,find: non-existing value,10,1000,0.66,0.1137626999989152
linked_list,find: non-existing value,10,1000,0.66,0.005885700000362704
csr,find: non-existing value,10,1000,0.66,0.23680439999952796
array,find: existing value,10,1000,1.0,0.14071080000212532
linked_list,find: existing value,10,1000,1.0,0.009572200000548037
csr,find: existing value,10,1000,1.0,0.3104042000013578
array,find: non-existing value,10,1000,1.0,0.1256257999993977
linked_list,find: non-existing value,10,1000,1.0,0.008310099998197984
csr,find: non-existing value,10,1000,1.0,0.27268419999745674
array,find: existing value,10,10,0.33,0.0011049999993701931
linked_list,find: existing value,10,10,0.33,0.00020940000104019418
csr,find: existing value,10,10,0.33,0.0016776999982539564
array,find: non-existing value,10,10,0.33,0.001987299998290837
linked_list,find: non-existing value,10,10,0.33,0.0002010000025620684
csr,find: non-existing value,10,10,0.33,0.00211459999991348
array,find: existing value,10,10,0.66,0.0012873999985458795
linked_list,find: existing value,10,10,0.66,0.00024149999808287248
csr,find: existing value,10,10,0.66,0.001996700000745477
array,find: non-existing value,10,10,0.66,0.0013780000008409843
linked_list,find: non-existing value,10,10,0.66,0.0002538999979151413
csr,find: non-existing value,10,10,0.66,0.0021324000008462463
array,find: existing value,10,10,1.0,0.0015072999995027203
linked_list,find: existing value,10,10,1.0,0.0002583999994385522
csr,find: existing value,10,10,1.0,0.0023013000027276576
array,find: non-existing value,10,10,1.0,0.002307399998244364
linked_list,find: non-existing value,10,10,1.0,0.0005383000025176443
csr,find: non-existing value,10,10,1.0,0.002512600000045495
array,find: existing value,1,100,0.33,0.0008104000007733703
linked_list,find: existing value,1,100,0.33,0.00027009999757865444
csr,find: existing value,1,100,0.33,0.001673400001891423
array,find: non-existing value,1,100,0.33,0.0008109999980661087
linked_list,find: non-existing value,1,100,0.33,0.00025239999740733765
csr,find: non-existing value,1,100,0.33,0.0016675000006216578
array,find: existing value,1,100,0.66,0.0010666999987734016
linked_list,find: existing value,1,100,0.66,0.0005266000007395633
csr,find: existing value,1,100,0.66,0.0020098000022699125
array,find: non-existing value,1,100,0.66,0.0017784000010578893
linked_list,find: non-existing value,1,100,0.66,0.0006613000005017966
csr,find: non-existing value,1,100,0.66,0.002010399999562651
array,find: existing value,1,100,1.0,0.001219500001752749
linked_list,find: existing value,1,100,1.0,0.0008302999995066784
csr,find: existing value,1,100,1.0,0.0022987999982433394
array,find: non-existing value,1,100,1.0,0.0013794999977108091
linked_list,find: non-existing value,1,100,1.0,0.0008019999986572657
csr,find: non-existing value,1,100,1.0,0.002551499997935025
array,find: existing value,3160,31,0.33,0.9418501000000106
linked_list,find: existing value,3160,31,0.33,0.056384800001978874
csr,find: existing value,3160,31,0.33,1.9620228999992833
array,find: non-existing value,3160,31,0.33,0.9529264000011608
linked_list,find: non-existing value,3160,31,0.33,0.05582160000267322
csr,find: non-existing value,3160,31,0.33,1.908837200000562
array,find: existing value,3160,31,0.66,1.3536055000004126
linked_list,find: existing value,3160,31,0.66,0.05672499999855063
csr,find: existing value,3160,31,0.66,2.363428799999383
array,find: non-existing value,3160,31,0.66,1.3138633999988087
linked_list,find: non-existing value,3160,31,0.66,0.0519507999997586
csr,find: non-existing value,3160,31,0.66,2.3844907999991847
array,find: existing value,3160,31,1.0,1.5843506999990495
linked_list,find: existing value,3160,31,1.0,0.05298439999751281
csr,find: existing value,3160,31,1.0,2.9307793000007223
array,find: non-existing value,3160,31,1.0,1.5718324999979814
linked_list,find: non-existing value,3160,31,1.0,0.05178960000193911
csr,find: non-existing value,3160,31,1.0,2.9305867000002763
array,find: existing value,316,316,0.33,0.8768655000021681
linked_list,find: existing value,316,316,0.33,0.006073100001231069
csr,find: existing value,316,316,0.33,2.0196486999993795
array,find: non-existing value,316,316,0.33,0.9368729999987409
linked_list,find: non-existing value,316,316,0.33,0.007929600000352366
csr,find: non-existing value,316,316,0.33,1.9799181999987923
array,find: existing value,316,316,0.66,1.127553700000135
linked_list,find: existing value,316,316,0.66,0.006608499999856576
csr,find: existing value,316,316,0.66,2.3354566999987583
array,find: non-existing value,316,316,0.66,1.1220095999997284
linked_list,find: non-existing value,316,316,0.66,0.006811600000219187
csr,find: non-existing value,316,316,0.66,2.352023999999801
array,find: existing value,316,316,1.0,1.4140575000019453
linked_list,find: existing value,316,316,1.0,0.008750400000280933
csr,find: existing value,316,316,1.0,3.0254401999991387
array,find: non-existing value,316,316,1.0,1.3098151000012876
linked_list,find: non-existing value,316,316,1.0,0.00766250000015134
csr,find: non-existing value,316,316,1.0,2.784384799997497
array,find: existing value,31,3160,0.33,0.9094919000017399
linked_list,find: existing value,31,3160,0.33,0.010550599999987753
csr,find: existing value,31,3160,0.33,1.9685769000025175
array,find: non-existing value,31,3160,0.33,0.8575197999998636
linked_list,find: non-existing value,31,3160,0.33,0.009350200001790654
csr,find: non-existing value,31,3160,0.33,1.8780198999993445
array,find: existing value,31,3160,0.66,1.0723091999971075
linked_list,find: existing value,31,3160,0.66,0.01796690000264789
csr,find: existing value,31,3160,0.66,2.387249999999767
array,find: non-existing value,31,3160,0.66,1.0397677999972075
linked_list,find: non-existing value,31,3160,0.66,0.01635779999924125
csr,find: non-existing value,31,3160,0.66,2.367413600000873
array,find: existing value,31,3160,1.0,1.3195019999984652
linked_list,find: existing value,31,3160,1.0,0.034333700001297984
csr,find: existing value,31,3160,1.0,2.6995659000021988
array,find: non-existing value,31,3160,1.0,1.4637079000021913
linked_list,find: non-existing value,31,3160,1.0,0.02495900000212714
csr,find: non-existing value,31,3160,1.0,2.7835175000000163
array,find: existing value,320,3,0.33,0.017976199997065123
linked_list,find: existing value,320,3,0.33,0.004974600000423379
csr,find: existing value,320,3,0.33,0.01716400000077556
array,find: non-existing value,320,3,0.33,0.017615699998714263
linked_list,find: non-existing value,320,3,0.33,0.004959099998814054
csr,find: non-existing value,320,3,0.33,0.016258399999060202
array,find: existing value,320,3,0.66,0.0201206000019738
linked_list,find: existing value,320,3,0.66,0.005263200000626966
csr,find: existing value,320,3,0.66,0.023250500002177432
array,find: non-existing value,320,3,0.66,0.02089920000071288
linked_list,find: non-existing value,320,3,0.66,0.005307899999024812
csr,find: non-existing value,320,3,0.66,0.02206300000034389
array,find: existing value,320,3,1.0,0.023552200000267476
linked_list,find: existing value,320,3,1.0,0.005021500001021195
csr,find: existing value,320,3,1.0,0.02712240000255406
array,find: non-existing value,320,3,1.0,0.02403549999871757
linked_list,find: non-existing value,320,3,1.0,0.006259800000407267
csr,find: non-existing value,320,3,1.0,0.02762030000303639
array,find: existing value,32,32,0.33,0.008649999999761349
linked_list,find: existing value,32,32,0.33,0.0006026999981258996
csr,find: existing value,32,32,0.33,0.017309599999862257
array,find: non-existing value,32,32,0.33,0.009272799998143455
linked_list,find: non-existing value,32,32,0.33,0.0005798999991384335
csr,find: non-existing value,32,32,0.33,0.017707799997879192
array,find: existing value,32,32,0.66,0.011408399997890228
linked_list,find: existing value,32,32,0.66,0.0007100000002537854
csr,find: existing value,32,32,0.66,0.023513500000262866
array,find: non-existing value,32,32,0.66,0.011142600000312086
