implementation,action,num_rows,num_cols,filled,time
linked_list,find: existing value,1000,10,1.0,0.031634214999940014
csr,find: existing value,1000,10,1.0,0.47657695299994884
array,find: non-existing value,1000,10,1.0,0.2948445930001071
linked_list,find: non-existing value,1000,10,1.0,0.029450919999817415
csr,find: non-existing value,1000,10,1.0,0.5254825209999581
array,find: existing value,1,100,1.0,0.002971295000406826
linked_list,find: existing value,1,100,1.0,0.0024144220001289796
csr,find: existing value,1,100,1.0,0.004979326000011497
array,find: non-existing value,1,100,1.0,0.0025189859998135944
linked_list,find: non-existing value,1,100,1.0,0.0015821239999240788
csr,find: non-existing value,1,100,1.0,0.005196205999709491
array,find: existing value,1000,10,0.33,0.22479880499986393
linked_list,find: existing value,1000,10,0.33,0.02993263600001228
csr,find: existing value,1000,10,0.33,0.3285376060002818
array,find: non-existing value,1000,10,0.33,0.22453938299986476
linked_list,find: non-existing value,1000,10,0.33,0.02955334899979789
csr,find: non-existing value,1000,10,0.33,0.32887574999995195
array,find: existing value,1,100,0.33,0.0016420849997302867
linked_list,find: existing value,1,100,0.33,0.000588862999848061
csr,find: existing value,1,100,0.33,0.0031559150002067327
array,find: non-existing value,1,100,0.33,0.0017942929998753243
linked_list,find: non-existing value,1,100,0.33,0.0005558509997172223
csr,find: non-existing value,1,100,0.33,0.0035857759999089467
array,find: existing value,3160,31,0.66,2.5946650010000667
linked_list,find: existing value,3160,31,0.66,0.09425743600013448
csr,find: existing value,3160,31,0.66,4.076761460999933
array,find: non-existing value,3160,31,0.66,2.566379221999796
linked_list,find: non-existing value,3160,31,0.66,0.09534533500027464
csr,find: non-existing value,3160,31,0.66,4.0669151240003885
array,find: existing value,320,3,0.33,0.03453077199992549
linked_list,find: existing value,320,3,0.33,0.009413237999979174
csr,find: existing value,320,3,0.33,0.030807843999809847
array,find: non-existing value,320,3,0.33,0.03348304700011795
linked_list,find: non-existing value,320,3,0.33,0.008934180999858654
csr,find: non-existing value,320,3,0.33,0.03117783200013946
array,find: existing value,1000,1000,1.0,27.614978577999864
linked_list,find: existing value,1000,1000,1.0,0.043296479000218824
csr,find: existing value,1000,1000,1.0,48.916492661999655
array,find: non-existing value,1000,1000,1.0,27.337058496999816
linked_list,find: non-existing value,1000,1000,1.0,0.049545959000170114
csr,find: non-existing value,1000,1000,1.0,53.81367996300014
array,find: existing value,100,100,0.33,0.1752415750002001
linked_list,find: existing value,100,100,0.33,0.003543459999946208
csr,find: existing value,100,100,0.33,0.3536232750002455
array,find: non-existing value,100,100,0.33,0.1775984519999838
linked_list,find: non-existing value,100,100,0.33,0.0035273290000077395
csr,find: non-existing value,100,100,0.33,0.3474275399998987
array,find: existing value,10,10,0.33,0.002407311999832018
linked_list,find: existing value,10,10,0.33,0.0003802989999712736
csr,find: existing value,10,10,0.33,0.003714314000262675
array,find: non-existing value,10,10,0.33,0.00278351900033158
linked_list,find: non-existing value,10,10,0.33,0.00038198299989744555
csr,find: non-existing value,10,10,0.33,0.003486466999675031
array,find: existing value,316,316,1.0,2.782306230999893
linked_list,find: existing value,316,316,1.0,0.01501771999983248
csr,find: existing value,316,316,1.0,4.921255126000233
array,find: non-existing value,316,316,1.0,2.7330529149999165
linked_list,find: non-existing value,316,316,1.0,0.013662287999977707
csr,find: non-existing value,316,316,1.0,4.835136166999746
array,find: existing value,1000,1000,0.33,18.402571300999625
linked_list,find: existing value,1000,1000,0.33,0.03788101600002847
csr,find: existing value,1000,1000,0.33,38.63963721900018
array,find: non-existing value,1000,1000,0.33,17.749458434999724
linked_list,find: non-existing value,1000,1000,0.33,0.03429552600027819
csr,find: non-existing value,1000,1000,0.33,35.54992505400014
array,find: existing value,10000,100,1.0,27.891272757000024
linked_list,find: existing value,10000,100,1.0,0.309334816000046
csr,find: existing value,10000,100,1.0,46.36968978699997
array,find: non-existing value,10000,100,1.0,28.242985468999905
linked_list,find: non-existing value,10000,100,1.0,0.30806696899981034
csr,find: non-existing value,10000,100,1.0,45.727450666000095
array,find: existing value,32,32,0.66,0.02205943200033289
linked_list,find: existing value,32,32,0.66,0.0012816150001526694
csr,find: existing value,32,32,0.66,0.03805836299989096
array,find: non-existing value,32,32,0.66,0.02184972699978971
linked_list,find: non-existing value,32,32,0.66,0.0013265529996715486
csr,find: non-existing value,32,32,0.66,0.03763840200008417
array,find: existing value,3,320,1.0,0.02242161499998474
linked_list,find: existing value,3,320,1.0,0.004559725000035542
csr,find: existing value,3,320,1.0,0.04125259900001765
array,find: non-existing value,3,320,1.0,0.022498670000004495
linked_list,find: non-existing value,3,320,1.0,0.004574706999846967
csr,find: non-existing value,3,320,1.0,0.04109244800019951
array,find: existing value,10000,100,0.33,18.839051996000308
linked_list,find: existing value,10000,100,0.33,0.30038498600015373
csr,find: existing value,10000,100,0.33,33.19994467200013
array,find: non-existing value,10000,100,0.33,18.717546558000322
linked_list,find: non-existing value,10000,100,0.33,0.29842804899999464
csr,find: non-existing value,10000,100,0.33,33.19773757500025
array,find: existing value,3160,31,1.0,3.0349575810000715
linked_list,find: existing value,3160,31,1.0,0.09394489399983286
csr,find: existing value,3160,31,1.0,4.423975526000049
array,find: non-existing value,3160,31,1.0,3.0830351370000244
linked_list,find: non-existing value,3160,31,1.0,0.0921229239997956
csr,find: non-existing value,3160,31,1.0,4.472074455999973
array,find: existing value,10,1000,0.33,0.16647409999995944
linked_list,find: existing value,10,1000,0.33,0.005059180999978707
csr,find: existing value,10,1000,0.33,0.32879755899966767
array,find: non-existing value,10,1000,0.33,0.1661424869998882
linked_list,find: non-existing value,10,1000,0.33,0.005056011999840848
csr,find: non-existing value,10,1000,0.33,0.33166300599987153
array,find: existing value,100,1,0.33,0.007117738000033569
linked_list,find: existing value,100,1,0.33,0.0009746269997776835
csr,find: existing value,100,1,0.33,0.0033092829999077367
array,find: non-existing value,100,1,0.33,0.007037464999939402
linked_list,find: non-existing value,100,1,0.33,0.000988637000318704
csr,find: non-existing value,100,1,0.33,0.003273477000220737
array,find: existing value,100,1,1.0,0.007981065999956627
linked_list,find: existing value,100,1,1.0,0.002921753999999055
csr,find: existing value,100,1,1.0,0.0050502049998613074
array,find: non-existing value,100,1,1.0,0.00804077300017525
linked_list,find: non-existing value,100,1,1.0,0.002959025999643927
csr,find: non-existing value,100,1,1.0,0.005055957999957172
array,find: existing value,31,3160,0.33,1.645311849999871
linked_list,find: existing value,31,3160,0.33,0.015522230999977182
csr,find: existing value,31,3160,0.33,3.1762556590001623
array,find: non-existing value,31,3160,0.33,1.6380047059997196
linked_list,find: non-existing value,31,3160,0.33,0.0156783219999852
csr,find: non-existing value,31,3160,0.33,3.1895519760000752
array,find: existing value,316,316,0.33,1.6778013669995744
linked_list,find: existing value,316,316,0.33,0.010414277000108996
csr,find: existing value,316,316,0.33,3.1945669070000804
array,find: non-existing value,316,316,0.33,1.6618291629997657
linked_list,find: non-existing value,316,316,0.33,0.010459779000029812
csr,find: non-existing value,316,316,0.33,3.197312072999921
array,find: existing value,3,320,0.33,0.015127472000131092
linked_list,find: existing value,3,320,0.33,0.0015768110001772584
csr,find: existing value,3,320,0.33,0.03019784499974776
array,find: non-existing value,3,320,0.33,0.014888386000166065
linked_list,find: non-existing value,3,320,0.33,0.0015738900001451839
csr,find: non-existing value,3,320,0.33,0.02974220099986269
array,find: existing value,100,10000,0.66,22.048103028999776
linked_list,find: existing value,100,10000,0.66,0.09579248899990489
csr,find: existing value,100,10000,0.66,39.169503448999876
array,find: non-existing value,100,10000,0.66,22.1189230279997
linked_list,find: non-existing value,100,10000,0.66,0.09569766699996762
csr,find: non-existing value,100,10000,0.66,39.43945481000037
array,find: existing value,1000,10,0.66,0.2599309570000514
linked_list,find: existing value,1000,10,0.66,0.028742174999933923
csr,find: existing value,1000,10,0.66,0.39048694299981435
array,find: non-existing value,1000,10,0.66,0.2605779860000439
linked_list,find: non-existing value,1000,10,0.66,0.028269310999803565
csr,find: non-existing value,1000,10,0.66,0.3910076439997283
array,find: existing value,1,100,0.66,0.0021103000003677153
linked_list,find: existing value,1,100,0.66,0.0009825670003920095
csr,find: existing value,1,100,0.66,0.003860149000047386
array,find: non-existing value,1,100,0.66,0.0020764930000041204
linked_list,find: non-existing value,1,100,0.66,0.000924452999697678
csr,find: non-existing value,1,100,0.66,0.003950005000206147
array,find: existing value,10,1000,1.0,0.2378874889996041
linked_list,find: existing value,10,1000,1.0,0.0141972699998405
csr,find: existing value,10,1000,1.0,0.44759165899995423
array,find: non-existing value,10,1000,1.0,0.23763540400022976
linked_list,find: non-existing value,10,1000,1.0,0.014188878999902954
csr,find: non-existing value,10,1000,1.0,0.43886853899994094
array,find: existing value,31,3160,1.0,2.4878241320002417
linked_list,find: existing value,31,3160,1.0,0.04469116700011
csr,find: existing value,31,3160,1.0,4.396193378999669
array,find: non-existing value,31,3160,1.0,2.466071407000072
linked_list,find: non-existing value,31,3160,1.0,0.04474009699970338
csr,find: non-existing value,31,3160,1.0,4.418494186000316
array,find: existing value,3160,31,0.33,1.7595842040000207
linked_list,find: existing value,3160,31,0.33,0.09133497199991325
csr,find: existing value,3160,31,0.33,3.227918316999876
array,find: non-existing value,3160,31,0.33,1.749257141000271
linked_list,find: non-existing value,3160,31,0.33,0.09017220599980647
csr,find: non-existing value,3160,31,0.33,3.1871476090000215
array,find: existing value,320,3,0.66,0.03718176099982884
linked_list,find: existing value,320,3,0.66,0.009189074999994773
csr,find: existing value,320,3,0.66,0.037766745000226365
array,find: non-existing value,320,3,0.66,0.03656522900018899
linked_list,find: non-existing value,320,3,0.66,0.009235172999979113
csr,find: non-existing value,320,3,0.66,0.03804711700013286
array,find: existing value,100,100,0.66,0.20292985800006136
linked_list,find: existing value,100,100,0.66,0.0037466660000973206
csr,find: existing value,100,100,0.66,0.3717830660002619
array,find: non-existing value,100,100,0.66,0.20289492099982454
linked_list,find: non-existing value,100,100,0.66,0.003755101000024297
csr,find: non-existing value,100,100,0.66,0.3741664760000276
array,find: existing value,10,10,0.66,0.002601735000098415
linked_list,find: existing value,10,10,0.66,0.00037370299969552434
csr,find: existing value,10,10,0.66,0.0036605710001822445
array,find: non-existing value,10,10,0.66,0.002596925000034389
linked_list,find: non-existing value,10,10,0.66,0.00037219199975879746
csr,find: non-existing value,10,10,0.66,0.003631715999745211
array,find: existing value,32,32,1.0,0.02484947699986151
linked_list,find: existing value,32,32,1.0,0.0014038599997547863
csr,find: existing value,32,32,1.0,0.04349679200004175
array,find: non-existing value,32,32,1.0,0.025204833999850962
linked_list,find: non-existing value,32,32,1.0,0.0014025219998075045
csr,find: non-existing value,32,32,1.0,0.04303006100008133
array,find: existing value,100,100,1.0,0.23742886599984558
linked_list,find: existing value,100,100,1.0,0.004268219000095996
csr,find: existing value,100,100,1.0,0.430130052000095
array,find: non-existing value,100,100,1.0,0.2367011569999704
linked_list,find: non-existing value,100,100,1.0,0.0042980020002687525
csr,find: non-existing value,100,100,1.0,0.4271199859999797
array,find: existing value,1000,1000,0.66,21.131159941000078
linked_list,find: existing value,1000,1000,0.66,0.03782296999997925
csr,find: existing value,1000,1000,0.66,40.08783699000014
array,find: non-existing value,1000,1000,0.66,21.01422443799993
linked_list,find: non-existing value,1000,1000,0.66,0.038123028999962116
csr,find: non-existing value,1000,1000,0.66,40.148062633000336
array,find: existing value,32,32,0.33,0.01670405300001221
linked_list,find: existing value,32,32,0.33,0.001079650999599835
csr,find: existing value,32,32,0.33,0.031111739999687416
array,find: non-existing value,32,32,0.33,0.016928632999679394
linked_list,find: non-existing value,32,32,0.33,0.001083877999917604
csr,find: non-existing value,32,32,0.33,0.031240349999734462
array,find: existing value,10,10,1.0,0.0030048680000618333
linked_list,find: existing value,10,10,1.0,0.0005038919998696656
csr,find: existing value,10,10,1.0,0.0041748110002117755
array,find: non-existing value,10,10,1.0,0.0029685829999834823
linked_list,find: non-existing value,10,10,1.0,0.0004735699999400822
csr,find: non-existing value,10,10,1.0,0.004162838999945961
array,find: existing value,10000,100,0.66,24.565863944000284
linked_list,find: existing value,10000,100,0.66,0.2942792339999869
csr,find: existing value,10000,100,0.66,40.20830716199998
array,find: non-existing value,10000,100,0.66,24.895726297999772
linked_list,find: non-existing value,10000,100,0.66,0.2981576350002797
csr,find: non-existing value,10000,100,0.66,40.31727174000025
array,find: existing value,10,1000,0.66,0.21426234199998362
linked_list,find: existing value,10,1000,0.66,0.009979604999898584
csr,find: existing value,10,1000,0.66,0.39077604500016605
array,find: non-existing value,10,1000,0.66,0.21162291099972208
linked_list,find: non-existing value,10,1000,0.66,0.010088896000070235
csr,find: non-existing value,10,1000,0.66,0.38866703399980906
array,insert: row at start,100,1,0.66,0.01522205599985682
linked_list,insert: row at start,100,1,0.66,0.00594509000029575
csr,insert: row at start,100,1,0.66,0.00011525300033099484
array,insert: row at end,100,1,0.66,0.015962705000220012
linked_list,insert: row at end,100,1,0.66,0.010640964999765856
csr,insert: row at end,100,1,0.66,0.00011997899991911254
array,insert: row after end,100,1,0.66,4.751899996335851e-05
linked_list,insert: row after end,100,1,0.66,0.0070403919999080244
csr,insert: row after end,100,1,0.66,7.907500003057066e-05
array,insert: row into middle,100,1,0.66,0.03244093600005726
linked_list,insert: row into middle,100,1,0.66,0.02285402300003625
csr,insert: row into middle,100,1,0.66,0.00012651899987758952
array,insert: row at random pos.,100,1,0.66,0.04292722499985757
linked_list,insert: row at random pos.,100,1,0.66,0.027362618000097427
csr,insert: row at random pos.,100,1,0.66,0.00023952299989105086
array,insert: col at start,100,1,0.66,0.28345640999987154
linked_list,insert: col at start,100,1,0.66,6.446899988077348e-05
csr,insert: col at start,100,1,0.66,0.001256556000043929
array,insert: col at end,100,1,0.66,0.8308250810000573
linked_list,insert: col at end,100,1,0.66,6.227399990166305e-05
csr,insert: col at end,100,1,0.66,0.0012330710001151601
array,insert: col after end,100,1,0.66,4.0378999983659014e-05
linked_list,insert: col after end,100,1,0.66,0.08274015300003157
csr,insert: col after end,100,1,0.66,7.269600018844358e-05
array,insert: col into middle,100,1,0.66,1.3841281390000404
linked_list,insert: col into middle,100,1,0.66,6.874299970149877e-05
csr,insert: col into middle,100,1,0.66,0.0013084649999655085
array,insert: col at random pos.,100,1,0.66,1.9587278230001175
linked_list,insert: col at random pos.,100,1,0.66,0.00019506699982230202
csr,insert: col at random pos.,100,1,0.66,0.0014825910002400633
array,insert: row at start,100,10000,1.0,34.99291304799999
linked_list,insert: row at start,100,10000,1.0,0.007744126000034157
csr,insert: row at start,100,10000,1.0,0.00011351200009812601
array,insert: row at end,100,10000,1.0,35.204174459000114
linked_list,insert: row at end,100,10000,1.0,0.01215836399978798
csr,insert: row at end,100,10000,1.0,0.00011620199984463397
array,insert: row after end,100,10000,1.0,4.1340000279888045e-05
linked_list,insert: row after end,100,10000,1.0,0.007355651000125363
csr,insert: row after end,100,10000,1.0,7.887499987191404e-05
array,insert: row into middle,100,10000,1.0,53.769652768000014
linked_list,insert: row into middle,100,10000,1.0,0.022883397999976296
csr,insert: row into middle,100,10000,1.0,0.00013431299976218725
array,insert: row at random pos.,100,10000,1.0,65.20317840500002
linked_list,insert: row at random pos.,100,10000,1.0,0.028045530999861512
csr,insert: row at random pos.,100,10000,1.0,0.00024757800019870047
array,insert: col at start,100,10000,1.0,104.40398685899982
linked_list,insert: col at start,100,10000,1.0,1.3868343839999397
csr,insert: col at start,100,10000,1.0,22.3424155040002
array,insert: col at end,100,10000,1.0,1.1732603820000804
linked_list,insert: col at end,100,10000,1.0,3.405729572000382
csr,insert: col at end,100,10000,1.0,10.690806281000278
array,insert: col after end,100,10000,1.0,4.216999968775781e-05
linked_list,insert: col after end,100,10000,1.0,0.11419157999989693
csr,insert: col after end,100,10000,1.0,7.922900022094836e-05
array,insert: col into middle,100,10000,1.0,55.16266072999997
linked_list,insert: col into middle,100,10000,1.0,4.6428010059999
csr,insert: col into middle,100,10000,1.0,17.062376663000123
array,insert: col at random pos.,100,10000,1.0,52.420828733000235
linked_list,insert: col at random pos.,100,10000,1.0,6.960829569999987
csr,insert: col at random pos.,100,10000,1.0,16.78231906899964
array,insert: row at start,31,3160,0.66,4.082207135999852
linked_list,insert: row at start,31,3160,0.66,0.004359411999757867
csr,insert: row at start,31,3160,0.66,0.00011126000026706606
array,insert: row at end,31,3160,0.66,6.358405171999948
linked_list,insert: row at end,31,3160,0.66,0.00910408500021731
csr,insert: row at end,31,3160,0.66,0.00011117400026705582
array,insert: row after end,31,3160,0.66,4.111500038561644e-05
linked_list,insert: row after end,31,3160,0.66,0.005922508000367088
csr,insert: row after end,31,3160,0.66,7.962000017869286e-05
array,insert: row into middle,31,3160,0.66,10.569542131000162
linked_list,insert: row into middle,31,3160,0.66,0.019343984999977692
csr,insert: row into middle,31,3160,0.66,0.00012739400062855566
array,insert: row at random pos.,31,3160,0.66,14.246460876999663
linked_list,insert: row at random pos.,31,3160,0.66,0.024733549000302446
csr,insert: row at random pos.,31,3160,0.66,0.0002330940005776938
array,insert: col at start,31,3160,0.66,18.407845838999492
linked_list,insert: col at start,31,3160,0.66,1.0096523459997115
csr,insert: col at start,31,3160,0.66,1.4118881460008197
array,insert: col at end,31,3160,0.66,0.7706904319993555
linked_list,insert: col at end,31,3160,0.66,2.926233673000752
csr,insert: col at end,31,3160,0.66,0.6794382879998011
array,insert: col after end,31,3160,0.66,4.4473999878391623e-05
linked_list,insert: col after end,31,3160,0.66,0.10291070800030866
csr,insert: col after end,31,3160,0.66,7.682100022066152e-05
array,insert: col into middle,31,3160,0.66,10.825352374999966
linked_list,insert: col into middle,31,3160,0.66,3.8259484609998253
csr,insert: col into middle,31,3160,0.66,1.0945869380002478
array,insert: col at random pos.,31,3160,0.66,11.419146868000098
linked_list,insert: col at random pos.,31,3160,0.66,5.99562817199967
csr,insert: col at random pos.,31,3160,0.66,1.116518785000153
array,insert: row at start,316,316,0.66,2.5137233690002176
linked_list,insert: row at start,316,316,0.66,0.01861154299967893
csr,insert: row at start,316,316,0.66,0.00012190899997222004
array,insert: row at end,316,316,0.66,0.9292576889993143
linked_list,insert: row at end,316,316,0.66,0.02244108899958519
csr,insert: row at end,316,316,0.66,0.00011240999992878642
array,insert: row after end,316,316,0.66,4.090099992026808e-05
linked_list,insert: row after end,316,316,0.66,0.012423245000718453
csr,insert: row after end,316,316,0.66,8.432799950242043e-05
array,insert: row into middle,316,316,0.66,2.469690530000662
linked_list,insert: row into middle,316,316,0.66,0.03373407799972483
csr,insert: row into middle,316,316,0.66,0.000133769000058237
array,insert: row at random pos.,316,316,0.66,2.9080741329999
linked_list,insert: row at random pos.,316,316,0.66,0.03929577199960477
csr,insert: row at random pos.,316,316,0.66,0.00026868799977819435
array,insert: col at start,316,316,0.66,5.683909053000207
linked_list,insert: col at start,316,316,0.66,1.4621527339995737
csr,insert: col at start,316,316,0.66,1.3396811279999383
array,insert: col at end,316,316,0.66,1.9254612630002157
linked_list,insert: col at end,316,316,0.66,4.490168344000267
csr,insert: col at end,316,316,0.66,0.9424168940004165
array,insert: col after end,316,316,0.66,4.183100008958718e-05
linked_list,insert: col after end,316,316,0.66,0.15363718299977336
csr,insert: col after end,316,316,0.66,7.693099996686215e-05
array,insert: col into middle,316,316,0.66,5.70071891400039
linked_list,insert: col into middle,316,316,0.66,5.515191631999187
csr,insert: col into middle,316,316,0.66,1.2999364300003435
array,insert: col at random pos.,316,316,0.66,7.109095955000157
linked_list,insert: col at random pos.,316,316,0.66,9.782605159000013
csr,insert: col at random pos.,316,316,0.66,1.5769237549993704
array,insert: row at start,3,320,0.66,0.19494612400012556
linked_list,insert: row at start,3,320,0.66,0.0029119909995642956
csr,insert: row at start,3,320,0.66,0.00010153899984288728
array,insert: row at end,3,320,0.66,0.5287718059998952
linked_list,insert: row at end,3,320,0.66,0.008062419999987469
csr,insert: row at end,3,320,0.66,0.00011607399937929586
array,insert: row after end,3,320,0.66,4.1942999814637005e-05
linked_list,insert: row after end,3,320,0.66,0.005241929000476375
csr,insert: row after end,3,320,0.66,7.708700013608905e-05
array,insert: row into middle,3,320,0.66,0.864028142999814
linked_list,insert: row into middle,3,320,0.66,0.01824521199978335
csr,insert: row into middle,3,320,0.66,0.00012782600060745608
array,insert: row at random pos.,3,320,0.66,1.2181972099997438
linked_list,insert: row at random pos.,3,320,0.66,0.027337464999618533
csr,insert: row at random pos.,3,320,0.66,0.0002661789994817809
array,insert: col at start,3,320,0.66,1.8389751459999388
linked_list,insert: col at start,3,320,0.66,0.9398613210005351
csr,insert: col at start,3,320,0.66,0.013087143000120705
array,insert: col at end,3,320,0.66,0.70861021500059
linked_list,insert: col at end,3,320,0.66,2.7967371230006393
csr,insert: col at end,3,320,0.66,0.008770045000346727
array,insert: col after end,3,320,0.66,4.215800072415732e-05
linked_list,insert: col after end,3,320,0.66,0.10155575999942812
csr,insert: col after end,3,320,0.66,7.702299990341999e-05
array,insert: col into middle,3,320,0.66,1.9525619089999964
linked_list,insert: col into middle,3,320,0.66,3.5669443719998526
csr,insert: col into middle,3,320,0.66,0.01228087100025732
array,insert: col at random pos.,3,320,0.66,2.400832532000095
linked_list,insert: col at random pos.,3,320,0.66,5.476978825000515
csr,insert: col at random pos.,3,320,0.66,0.013222397000390629
array,insert: row at start,100,10000,0.33,24.02573200400002
linked_list,insert: row at start,100,10000,0.33,0.007752972999696794
csr,insert: row at start,100,10000,0.33,0.00011254399942117743
array,insert: row at end,100,10000,0.33,23.59036648700021
linked_list,insert: row at end,100,10000,0.33,0.012129843999900913
csr,insert: row at end,100,10000,0.33,0.00011248800001339987
array,insert: row after end,100,10000,0.33,4.2349000068497844e-05
linked_list,insert: row after end,100,10000,0.33,0.007692547000260674
csr,insert: row after end,100,10000,0.33,8.621799952379661e-05
array,insert: row into middle,100,10000,0.33,41.171217774999604
linked_list,insert: row into middle,100,10000,0.33,0.023349323999354965
csr,insert: row into middle,100,10000,0.33,0.00013327599936019396
array,insert: row at random pos.,100,10000,0.33,53.07719027500025
linked_list,insert: row at random pos.,100,10000,0.33,0.02869141600058356
csr,insert: row at random pos.,100,10000,0.33,0.00025112300045293523
array,insert: col at start,100,10000,0.33,80.93209484199997
linked_list,insert: col at start,100,10000,0.33,1.2675294979999308
csr,insert: col at start,100,10000,0.33,7.513770456000202
array,insert: col at end,100,10000,0.33,1.015073692000442
linked_list,insert: col at end,100,10000,0.33,3.3402118090007207
csr,insert: col at end,100,10000,0.33,3.5105367800006206
array,insert: col after end,100,10000,0.33,4.216599973005941e-05
linked_list,insert: col after end,100,10000,0.33,0.1218676560001768
csr,insert: col after end,100,10000,0.33,7.651899977645371e-05
array,insert: col into middle,100,10000,0.33,41.84532220500023
linked_list,insert: col into middle,100,10000,0.33,4.284997969999495
csr,insert: col into middle,100,10000,0.33,5.533203605000381
array,insert: col at random pos.,100,10000,0.33,39.345277493999674
linked_list,insert: col at random pos.,100,10000,0.33,6.723008648999894
csr,insert: col at random pos.,100,10000,0.33,5.534350687000369
array,insert: row at start,320,3,1.0,0.06366727099975833
linked_list,insert: row at start,320,3,1.0,0.019121901000289654
csr,insert: row at start,320,3,1.0,0.00013420700088317972
array,insert: row at end,320,3,1.0,0.025375563000125112
linked_list,insert: row at end,320,3,1.0,0.024044521999712742
csr,insert: row at end,320,3,1.0,0.00011598099990806077
array,insert: row after end,320,3,1.0,4.221299968776293e-05
linked_list,insert: row after end,320,3,1.0,0.01208040500023344
csr,insert: row after end,320,3,1.0,8.333199912158307e-05
array,insert: row into middle,320,3,1.0,0.06632265499956702
linked_list,insert: row into middle,320,3,1.0,0.03373166500023217
csr,insert: row into middle,320,3,1.0,0.00013372600005823188
array,insert: row at random pos.,320,3,1.0,0.07598597200012591
linked_list,insert: row at random pos.,320,3,1.0,0.03904980799961777
csr,insert: row at random pos.,320,3,1.0,0.0002598189994387212
array,insert: col at start,320,3,1.0,0.4453242300005513
linked_list,insert: col at start,320,3,1.0,1.4911015990001033
csr,insert: col at start,320,3,1.0,0.0182036269998207
array,insert: col at end,320,3,1.0,1.2340570189999198
linked_list,insert: col at end,320,3,1.0,4.426918260000093
csr,insert: col at end,320,3,1.0,0.018329930999243516
array,insert: col after end,320,3,1.0,4.1715000406838953e-05
linked_list,insert: col after end,320,3,1.0,0.15388451899980282
csr,insert: col after end,320,3,1.0,7.336100043175975e-05
array,insert: col into middle,320,3,1.0,2.089503730000615
linked_list,insert: col into middle,320,3,1.0,5.559647093999956
csr,insert: col into middle,320,3,1.0,0.01949404900005902
array,insert: col at random pos.,320,3,1.0,2.979570493999745
linked_list,insert: col at random pos.,320,3,1.0,8.658038863000002
csr,insert: col at random pos.,320,3,1.0,0.020621632000256795
array,insert: row at start,1000,10,1.0,0.3849586590004037
linked_list,insert: row at start,1000,10,1.0,0.05309714999930293
csr,insert: row at start,1000,10,1.0,0.00016024799970182357
array,insert: row at end,1000,10,1.0,0.05048917400017672
linked_list,insert: row at end,1000,10,1.0,0.053507753999838314
csr,insert: row at end,1000,10,1.0,0.00011629899927356746
array,insert: row after end,1000,10,1.0,4.16450002376223e-05
linked_list,insert: row after end,1000,10,1.0,0.024754242999733833
csr,insert: row after end,1000,10,1.0,7.624600038980134e-05
array,insert: row into middle,1000,10,1.0,0.2585861460001979
linked_list,insert: row into middle,1000,10,1.0,0.06572844899983465
csr,insert: row into middle,1000,10,1.0,0.00015072299993335037
array,insert: row at random pos.,1000,10,1.0,0.2884966149995307
