implementation,action,num_rows,num_cols,filled,time
csr,find: non-existing value,1,100,1.0,0.003128742000171769
array,find: existing value,1000,10,0.33,0.16937042099971222
linked_list,find: existing value,1000,10,0.33,0.018798517000050197
csr,find: existing value,1000,10,0.33,0.2517718399999467
array,find: non-existing value,1000,10,0.33,0.17211848099987037
linked_list,find: non-existing value,1000,10,0.33,0.021278527000049507
csr,find: non-existing value,1000,10,0.33,0.26470824100033497
array,find: existing value,1,100,0.33,0.0013356829999793263
linked_list,find: existing value,1,100,0.33,0.0004143099999964761
csr,find: existing value,1,100,0.33,0.0025543249998918327
array,find: non-existing value,1,100,0.33,0.001569096999901376
linked_list,find: non-existing value,1,100,0.33,0.00043059300014647306
csr,find: non-existing value,1,100,0.33,0.002688685000066471
array,find: existing value,3160,31,0.66,2.0334045929998865
linked_list,find: existing value,3160,31,0.66,0.06811950500014063
csr,find: existing value,3160,31,0.66,3.257380858000033
array,find: non-existing value,3160,31,0.66,1.9825684120000915
linked_list,find: non-existing value,3160,31,0.66,0.06369498999993084
csr,find: non-existing value,3160,31,0.66,3.0806861209998715
array,find: existing value,320,3,0.33,0.02606980400014436
linked_list,find: existing value,320,3,0.33,0.006858419000309368
csr,find: existing value,320,3,0.33,0.02097582600026726
array,find: non-existing value,320,3,0.33,0.024934032000146544
linked_list,find: non-existing value,320,3,0.33,0.006524249999984022
csr,find: non-existing value,320,3,0.33,0.02394711200031452
array,find: existing value,1000,1000,1.0,20.7457107969999
linked_list,find: existing value,1000,1000,1.0,0.032461201999922196
csr,find: existing value,1000,1000,1.0,37.35995012600006
array,find: non-existing value,1000,1000,1.0,20.84843956199984
linked_list,find: non-existing value,1000,1000,1.0,0.028239519999715412
csr,find: non-existing value,1000,1000,1.0,37.17356659899997
array,find: existing value,100,100,0.33,0.11945858599983694
linked_list,find: existing value,100,100,0.33,0.0029562049999185547
csr,find: existing value,100,100,0.33,0.2513905050000176
array,find: non-existing value,100,100,0.33,0.11539176400037832
linked_list,find: non-existing value,100,100,0.33,0.002460220999637386
csr,find: non-existing value,100,100,0.33,0.2575464279998414
array,find: existing value,10,10,0.33,0.0016466880001644313
linked_list,find: existing value,10,10,0.33,0.0002762320000329055
csr,find: existing value,10,10,0.33,0.002502286999970238
array,find: non-existing value,10,10,0.33,0.0021795919997202873
linked_list,find: non-existing value,10,10,0.33,0.00025821500003075926
csr,find: non-existing value,10,10,0.33,0.002572093999788194
array,find: existing value,316,316,1.0,2.088377761999709
linked_list,find: existing value,316,316,1.0,0.008813858999928925
csr,find: existing value,316,316,1.0,3.6164084820002245
array,find: non-existing value,316,316,1.0,2.006303911000032
linked_list,find: non-existing value,316,316,1.0,0.010206698000274628
csr,find: non-existing value,316,316,1.0,3.6934033859997726
array,find: existing value,1000,1000,0.33,13.14517826600013
linked_list,find: existing value,1000,1000,0.33,0.024322893999851658
csr,find: existing value,1000,1000,0.33,27.507911612000044
array,find: non-existing value,1000,1000,0.33,13.213013958999909
linked_list,find: non-existing value,1000,1000,0.33,0.024905105000016192
csr,find: non-existing value,1000,1000,0.33,27.357492284999807
array,find: existing value,10000,100,1.0,22.06974897100008
linked_list,find: existing value,10000,100,1.0,0.20576551700014534
csr,find: existing value,10000,100,1.0,36.76937020699961
array,find: non-existing value,10000,100,1.0,22.513168102000236
linked_list,find: non-existing value,10000,100,1.0,0.2139143360000162
csr,find: non-existing value,10000,100,1.0,37.10965285300017
array,find: existing value,32,32,0.66,0.019505122000282427
linked_list,find: existing value,32,32,0.66,0.0008887490002962295
csr,find: existing value,32,32,0.66,0.029915638000147737
array,find: non-existing value,32,32,0.66,0.017184149000058824
linked_list,find: non-existing value,32,32,0.66,0.0007972339999469114
csr,find: non-existing value,32,32,0.66,0.028209160000187694
array,find: existing value,3,320,1.0,0.018117739999979676
linked_list,find: existing value,3,320,1.0,0.0033006860003297334
csr,find: existing value,3,320,1.0,0.03173101600032169
array,find: non-existing value,3,320,1.0,0.018468049000148312
linked_list,find: non-existing value,3,320,1.0,0.0030886139998074214
csr,find: non-existing value,3,320,1.0,0.03573757000003752
array,find: existing value,10000,100,0.33,14.67488502299966
linked_list,find: existing value,10000,100,0.33,0.21906519699996352
csr,find: existing value,10000,100,0.33,26.927698285999668
array,find: non-existing value,10000,100,0.33,14.789753034000114
linked_list,find: non-existing value,10000,100,0.33,0.23879100100020878
csr,find: non-existing value,10000,100,0.33,27.143194755999957
array,find: existing value,3160,31,1.0,2.460108296999806
linked_list,find: existing value,3160,31,1.0,0.06777825100016344
csr,find: existing value,3160,31,1.0,3.628680497000005
array,find: non-existing value,3160,31,1.0,2.452661335999892
linked_list,find: non-existing value,3160,31,1.0,0.06403503800038379
csr,find: non-existing value,3160,31,1.0,3.6879691250001088
array,find: existing value,10,1000,0.33,0.12600858300038453
linked_list,find: existing value,10,1000,0.33,0.004225541000323574
csr,find: existing value,10,1000,0.33,0.2636726609998732
array,find: non-existing value,10,1000,0.33,0.12145576500006428
linked_list,find: non-existing value,10,1000,0.33,0.004108132000055775
csr,find: non-existing value,10,1000,0.33,0.27726216500013834
array,find: existing value,100,1,0.33,0.006881099000111135
linked_list,find: existing value,100,1,0.33,0.0008918829998947331
csr,find: existing value,100,1,0.33,0.0034087990002262814
array,find: non-existing value,100,1,0.33,0.006776352000088082
linked_list,find: non-existing value,100,1,0.33,0.0008051820000218868
csr,find: non-existing value,100,1,0.33,0.00340652000022601
array,find: existing value,100,1,1.0,0.0064437380001436395
linked_list,find: existing value,100,1,1.0,0.002377116999923601
csr,find: existing value,100,1,1.0,0.004269590000149037
array,find: non-existing value,100,1,1.0,0.006113231000199448
linked_list,find: non-existing value,100,1,1.0,0.002105169000060414
csr,find: non-existing value,100,1,1.0,0.004184794000138936
array,find: existing value,31,3160,0.33,1.2900784159996874
linked_list,find: existing value,31,3160,0.33,0.011920174999886513
csr,find: existing value,31,3160,0.33,2.6299916630000553
array,find: non-existing value,31,3160,0.33,1.2982584999999744
linked_list,find: non-existing value,31,3160,0.33,0.011650669000118796
csr,find: non-existing value,31,3160,0.33,2.5660519699999895
array,find: existing value,316,316,0.33,1.2804620050001176
linked_list,find: existing value,316,316,0.33,0.007355157999882067
csr,find: existing value,316,316,0.33,2.63690739499998
array,find: non-existing value,316,316,0.33,1.3157854249998309
linked_list,find: non-existing value,316,316,0.33,0.007131944999855477
csr,find: non-existing value,316,316,0.33,2.74444372500011
array,find: existing value,3,320,0.33,0.013989757999752328
linked_list,find: existing value,3,320,0.33,0.0015018959998087666
csr,find: existing value,3,320,0.33,0.022702777999711543
array,find: non-existing value,3,320,0.33,0.01197105700020984
linked_list,find: non-existing value,3,320,0.33,0.0012578709997796977
csr,find: non-existing value,3,320,0.33,0.02249150199986616
array,find: existing value,100,10000,0.66,16.89371088300004
linked_list,find: existing value,100,10000,0.66,0.07400087399992117
csr,find: existing value,100,10000,0.66,32.00866390200008
array,find: non-existing value,100,10000,0.66,16.978481439000007
linked_list,find: non-existing value,100,10000,0.66,0.06978237999965131
csr,find: non-existing value,100,10000,0.66,32.17725474300005
array,find: existing value,1000,10,0.66,0.2045824009996977
linked_list,find: existing value,1000,10,0.66,0.023464837000119587
csr,find: existing value,1000,10,0.66,0.3129011390001324
array,find: non-existing value,1000,10,0.66,0.19345876499983206
linked_list,find: non-existing value,1000,10,0.66,0.02062762599962298
csr,find: non-existing value,1000,10,0.66,0.2962959540000156
array,find: existing value,1,100,0.66,0.0014457840002251032
linked_list,find: existing value,1,100,0.66,0.0006179550000524614
csr,find: existing value,1,100,0.66,0.0027892499997506093
array,find: non-existing value,1,100,0.66,0.0018670919998839963
linked_list,find: non-existing value,1,100,0.66,0.0008008780000636762
csr,find: non-existing value,1,100,0.66,0.0028734439997606387
array,find: existing value,10,1000,1.0,0.19542298399983338
linked_list,find: existing value,10,1000,1.0,0.01016018400014218
csr,find: existing value,10,1000,1.0,0.3659029489999739
array,find: non-existing value,10,1000,1.0,0.2069576200001393
linked_list,find: non-existing value,10,1000,1.0,0.010426859999824956
csr,find: non-existing value,10,1000,1.0,0.34556540199992014
array,find: existing value,31,3160,1.0,1.926519073000236
linked_list,find: existing value,31,3160,1.0,0.030904910000117525
csr,find: existing value,31,3160,1.0,3.575894054999935
array,find: non-existing value,31,3160,1.0,2.04486516399993
linked_list,find: non-existing value,31,3160,1.0,0.03415293099988048
csr,find: non-existing value,31,3160,1.0,3.6278573220001817
array,find: existing value,3160,31,0.33,1.4250475029998597
linked_list,find: existing value,3160,31,0.33,0.06419287200014878
csr,find: existing value,3160,31,0.33,2.6260022010001194
array,find: non-existing value,3160,31,0.33,1.3635575810003502
linked_list,find: non-existing value,3160,31,0.33,0.07467851500041434
csr,find: non-existing value,3160,31,0.33,2.5241516319997572
array,find: existing value,320,3,0.66,0.029268614999637066
linked_list,find: existing value,320,3,0.66,0.006077085000015359
csr,find: existing value,320,3,0.66,0.028021065999837447
array,find: non-existing value,320,3,0.66,0.02847758200005046
linked_list,find: non-existing value,320,3,0.66,0.006251097000131267
csr,find: non-existing value,320,3,0.66,0.0292489060002481
array,find: existing value,100,100,0.66,0.15915787599988107
linked_list,find: existing value,100,100,0.66,0.0025075420003304316
csr,find: existing value,100,100,0.66,0.2988676039999518
array,find: non-existing value,100,100,0.66,0.15208903499978987
linked_list,find: non-existing value,100,100,0.66,0.0027464479999252944
csr,find: non-existing value,100,100,0.66,0.31368132099987633
array,find: existing value,10,10,0.66,0.0020590969998011133
linked_list,find: existing value,10,10,0.66,0.00031419300012203166
csr,find: existing value,10,10,0.66,0.00307600399992225
array,find: non-existing value,10,10,0.66,0.0022616139999627194
linked_list,find: non-existing value,10,10,0.66,0.000333492999743612
csr,find: non-existing value,10,10,0.66,0.003123338000023068
array,find: existing value,32,32,1.0,0.020401377000325738
linked_list,find: existing value,32,32,1.0,0.0008815620003588265
csr,find: existing value,32,32,1.0,0.032130879999840545
array,find: non-existing value,32,32,1.0,0.020283669000036753
linked_list,find: non-existing value,32,32,1.0,0.0010004390001085994
csr,find: non-existing value,32,32,1.0,0.031860470000083296
array,find: existing value,100,100,1.0,0.18935087999989264
linked_list,find: existing value,100,100,1.0,0.003455849999681959
csr,find: existing value,100,100,1.0,0.344193851
array,find: non-existing value,100,100,1.0,0.18530436700029895
linked_list,find: non-existing value,100,100,1.0,0.0029512319997593295
csr,find: non-existing value,100,100,1.0,0.3459001419996639
array,find: existing value,1000,1000,0.66,17.215876754999954
linked_list,find: existing value,1000,1000,0.66,0.025640266000209522
csr,find: existing value,1000,1000,0.66,32.99828496000009
array,find: non-existing value,1000,1000,0.66,17.044990319000135
linked_list,find: non-existing value,1000,1000,0.66,0.027970053999979427
csr,find: non-existing value,1000,1000,0.66,32.54867021200016
array,find: existing value,32,32,0.33,0.014967751999847678
linked_list,find: existing value,32,32,0.33,0.0007825000002412708
csr,find: existing value,32,32,0.33,0.022433257000102458
array,find: non-existing value,32,32,0.33,0.013216155000009167
linked_list,find: non-existing value,32,32,0.33,0.000702937999903952
csr,find: non-existing value,32,32,0.33,0.022575902999960817
array,find: existing value,10,10,1.0,0.0022009949998391676
linked_list,find: existing value,10,10,1.0,0.0003526610003063979
csr,find: existing value,10,10,1.0,0.003394800000023679
array,find: non-existing value,10,10,1.0,0.0023094580001270515
linked_list,find: non-existing value,10,10,1.0,0.0003105260002485011
csr,find: non-existing value,10,10,1.0,0.0030637859999842476
array,find: existing value,10000,100,0.66,19.23648901000024
linked_list,find: existing value,10000,100,0.66,0.21940894099998332
csr,find: existing value,10000,100,0.66,32.36959684099975
array,find: non-existing value,10000,100,0.66,19.31418045700002
linked_list,find: non-existing value,10000,100,0.66,0.22162043399976028
csr,find: non-existing value,10000,100,0.66,32.50924119499996
array,find: existing value,10,1000,0.66,0.16082395800003724
linked_list,find: existing value,10,1000,0.66,0.0059538820000852866
csr,find: existing value,10,1000,0.66,0.31833814499987056
array,find: non-existing value,10,1000,0.66,0.15590491500006465
linked_list,find: non-existing value,10,1000,0.66,0.006221937000191247
csr,find: non-existing value,10,1000,0.66,0.3221862420000434
array,insert: row at start,100,1,0.66,0.012906068000120285
linked_list,insert: row at start,100,1,0.66,0.004974253000000317
csr,insert: row at start,100,1,0.66,8.757799969316693e-05
array,insert: row at end,100,1,0.66,0.011428750000050059
linked_list,insert: row at end,100,1,0.66,0.009259990999908041
csr,insert: row at end,100,1,0.66,9.322699997937889e-05
array,insert: row after end,100,1,0.66,3.1583000236423686e-05
linked_list,insert: row after end,100,1,0.66,0.004828991000067617
csr,insert: row after end,100,1,0.66,5.8554999668558594e-05
array,insert: row into middle,100,1,0.66,0.02408526899989738
linked_list,insert: row into middle,100,1,0.66,0.019043231000068772
csr,insert: row into middle,100,1,0.66,0.00010950800015052664
array,insert: row at random pos.,100,1,0.66,0.031088998000086576
linked_list,insert: row at random pos.,100,1,0.66,0.01858968700025798
csr,insert: row at random pos.,100,1,0.66,0.00016885000013644458
array,insert: col at start,100,1,0.66,0.23403021500007526
linked_list,insert: col at start,100,1,0.66,4.230500007906812e-05
csr,insert: col at start,100,1,0.66,0.0008335689999512397
array,insert: col at end,100,1,0.66,0.6675758289998157
linked_list,insert: col at end,100,1,0.66,4.907600032311166e-05
csr,insert: col at end,100,1,0.66,0.0009949380000762176
array,insert: col after end,100,1,0.66,3.239699981349986e-05
linked_list,insert: col after end,100,1,0.66,0.059834698000031494
csr,insert: col after end,100,1,0.66,5.179700019652955e-05
array,insert: col into middle,100,1,0.66,1.1655852129997584
linked_list,insert: col into middle,100,1,0.66,6.12639996688813e-05
csr,insert: col into middle,100,1,0.66,0.0012243199998920318
array,insert: col at random pos.,100,1,0.66,1.553330791999997
linked_list,insert: col at random pos.,100,1,0.66,0.00014798199981669313
csr,insert: col at random pos.,100,1,0.66,0.001140052999744512
array,insert: row at start,100,10000,1.0,27.858893609000006
linked_list,insert: row at start,100,10000,1.0,0.005932450000273093
csr,insert: row at start,100,10000,1.0,8.59179999679327e-05
array,insert: row at end,100,10000,1.0,28.502092790000006
linked_list,insert: row at end,100,10000,1.0,0.008810016000097676
csr,insert: row at end,100,10000,1.0,7.39080001039838e-05
array,insert: row after end,100,10000,1.0,2.8017999738949584e-05
linked_list,insert: row after end,100,10000,1.0,0.006110750000061671
csr,insert: row after end,100,10000,1.0,6.42899999547808e-05
array,insert: row into middle,100,10000,1.0,43.4483319320002
linked_list,insert: row into middle,100,10000,1.0,0.019017344000076264
csr,insert: row into middle,100,10000,1.0,0.00010294300000168732
array,insert: row at random pos.,100,10000,1.0,52.70961453600012
linked_list,insert: row at random pos.,100,10000,1.0,0.020987463999972533
csr,insert: row at random pos.,100,10000,1.0,0.00018894999993790407
array,insert: col at start,100,10000,1.0,84.32782687400004
linked_list,insert: col at start,100,10000,1.0,1.0904388069998276
csr,insert: col at start,100,10000,1.0,18.709354618999896
array,insert: col at end,100,10000,1.0,0.903288977000102
linked_list,insert: col at end,100,10000,1.0,2.5587635629999568
csr,insert: col at end,100,10000,1.0,8.56781696400003
array,insert: col after end,100,10000,1.0,3.563399968697922e-05
linked_list,insert: col after end,100,10000,1.0,0.08495464800034824
csr,insert: col after end,100,10000,1.0,6.214299992279848e-05
array,insert: col into middle,100,10000,1.0,43.88014597599977
linked_list,insert: col into middle,100,10000,1.0,3.411493430000064
csr,insert: col into middle,100,10000,1.0,13.881397196999842
array,insert: col at random pos.,100,10000,1.0,47.39685130700036
linked_list,insert: col at random pos.,100,10000,1.0,5.395498013999713
csr,insert: col at random pos.,100,10000,1.0,14.558882581000034
array,insert: row at start,31,3160,0.66,3.2439316309996684
linked_list,insert: row at start,31,3160,0.66,0.0032602640003460692
csr,insert: row at start,31,3160,0.66,7.915499963928596e-05
array,insert: row at end,31,3160,0.66,5.195738758000061
linked_list,insert: row at end,31,3160,0.66,0.008318210000197723
csr,insert: row at end,31,3160,0.66,9.549100013828138e-05
array,insert: row after end,31,3160,0.66,3.60600001840794e-05
linked_list,insert: row after end,31,3160,0.66,0.005222316000072169
csr,insert: row after end,31,3160,0.66,7.221699979709229e-05
array,insert: row into middle,31,3160,0.66,8.51781684200023
linked_list,insert: row into middle,31,3160,0.66,0.017346233999887772
csr,insert: row into middle,31,3160,0.66,0.00011070299979110132
array,insert: row at random pos.,31,3160,0.66,11.294591777999813
linked_list,insert: row at random pos.,31,3160,0.66,0.021657858999788004
csr,insert: row at random pos.,31,3160,0.66,0.00019947200007663923
array,insert: col at start,31,3160,0.66,15.129004957999769
linked_list,insert: col at start,31,3160,0.66,0.780802924999989
csr,insert: col at start,31,3160,0.66,1.183209497000007
array,insert: col at end,31,3160,0.66,0.6119336300002942
linked_list,insert: col at end,31,3160,0.66,2.1186452609999833
csr,insert: col at end,31,3160,0.66,0.528090020000036
array,insert: col after end,31,3160,0.66,3.2266999824059894e-05
linked_list,insert: col after end,31,3160,0.66,0.07504495900002439
csr,insert: col after end,31,3160,0.66,7.170700018832576e-05
array,insert: col into middle,31,3160,0.66,8.417000298999938
linked_list,insert: col into middle,31,3160,0.66,2.9486096289997477
csr,insert: col into middle,31,3160,0.66,0.904542384999786
array,insert: col at random pos.,31,3160,0.66,8.956652375999965
linked_list,insert: col at random pos.,31,3160,0.66,4.5537682819999645
csr,insert: col at random pos.,31,3160,0.66,0.9159952639997755
array,insert: row at start,316,316,0.66,2.0329582250001295
linked_list,insert: row at start,316,316,0.66,0.015573874999972759
csr,insert: row at start,316,316,0.66,0.00010519499983274727
array,insert: row at end,316,316,0.66,0.7535241769996901
linked_list,insert: row at end,316,316,0.66,0.018373723999957292
csr,insert: row at end,316,316,0.66,0.00011559899985513766
array,insert: row after end,316,316,0.66,4.0624999655847205e-05
linked_list,insert: row after end,316,316,0.66,0.009569615000145859
csr,insert: row after end,316,316,0.66,7.80000000304426e-05
array,insert: row into middle,316,316,0.66,2.0153194479999
linked_list,insert: row into middle,316,316,0.66,0.028142136000042228
csr,insert: row into middle,316,316,0.66,9.481899996899301e-05
array,insert: row at random pos.,316,316,0.66,2.4228013699998883
linked_list,insert: row at random pos.,316,316,0.66,0.035110713999984
csr,insert: row at random pos.,316,316,0.66,0.00020319699979154393
array,insert: col at start,316,316,0.66,4.644418745999701
linked_list,insert: col at start,316,316,0.66,1.0900046829997336
csr,insert: col at start,316,316,0.66,1.1184802449997733
array,insert: col at end,316,316,0.66,1.5171356119999473
linked_list,insert: col at end,316,316,0.66,3.340572500000235
csr,insert: col at end,316,316,0.66,0.7814217380000628
array,insert: col after end,316,316,0.66,3.871200033245259e-05
linked_list,insert: col after end,316,316,0.66,0.13468313100020168
csr,insert: col after end,316,316,0.66,6.47529996058438e-05
array,insert: col into middle,316,316,0.66,4.635167354000259
linked_list,insert: col into middle,316,316,0.66,4.25754463300018
csr,insert: col into middle,316,316,0.66,1.0812297209999997
array,insert: col at random pos.,316,316,0.66,5.4734592840000005
linked_list,insert: col at random pos.,316,316,0.66,6.734984175999671
csr,insert: col at random pos.,316,316,0.66,1.1560330969996357
array,insert: row at start,3,320,0.66,0.15282812499981446
linked_list,insert: row at start,3,320,0.66,0.0027857209997819155
csr,insert: row at start,3,320,0.66,9.315899978901143e-05
array,insert: row at end,3,320,0.66,0.4101613590000852
linked_list,insert: row at end,3,320,0.66,0.006762540000181616
csr,insert: row at end,3,320,0.66,8.788900004219613e-05
array,insert: row after end,3,320,0.66,3.212000001440174e-05
linked_list,insert: row after end,3,320,0.66,0.0042786110002452915
csr,insert: row after end,3,320,0.66,5.7004000154847745e-05
array,insert: row into middle,3,320,0.66,0.693717246000233
linked_list,insert: row into middle,3,320,0.66,0.014983217000008153
csr,insert: row into middle,3,320,0.66,0.0001286279998566897
array,insert: row at random pos.,3,320,0.66,0.9689130959995964
linked_list,insert: row at random pos.,3,320,0.66,0.01829481200002192
csr,insert: row at random pos.,3,320,0.66,0.0002345889997741324
array,insert: col at start,3,320,0.66,1.3094386599996142
linked_list,insert: col at start,3,320,0.66,0.7157618330002151
csr,insert: col at start,3,320,0.66,0.009361559999888414
array,insert: col at end,3,320,0.66,0.577120892000039
linked_list,insert: col at end,3,320,0.66,2.0625678329997754
csr,insert: col at end,3,320,0.66,0.006622385999889957
array,insert: col after end,3,320,0.66,3.399599972908618e-05
linked_list,insert: col after end,3,320,0.66,0.07014620199970523
csr,insert: col after end,3,320,0.66,5.505800027094665e-05
array,insert: col into middle,3,320,0.66,1.516285261000121
linked_list,insert: col into middle,3,320,0.66,2.614852076000261
csr,insert: col into middle,3,320,0.66,0.009105042000101093
array,insert: col at random pos.,3,320,0.66,1.884667127999819
linked_list,insert: col at random pos.,3,320,0.66,4.160316843999681
csr,insert: col at random pos.,3,320,0.66,0.009768949999852339
array,insert: row at start,100,10000,0.33,19.452502203999757
linked_list,insert: row at start,100,10000,0.33,0.006397123000169813
csr,insert: row at start,100,10000,0.33,9.132200011663372e-05
array,insert: row at end,100,10000,0.33,18.899273056999846
linked_list,insert: row at end,100,10000,0.33,0.010914941000010003
csr,insert: row at end,100,10000,0.33,0.00010415399992780294
array,insert: row after end,100,10000,0.33,3.6297999940870795e-05
linked_list,insert: row after end,100,10000,0.33,0.006238000999928772
csr,insert: row after end,100,10000,0.33,6.584500033568474e-05
array,insert: row into middle,100,10000,0.33,32.81661149199999
linked_list,insert: row into middle,100,10000,0.33,0.018519169999763108
csr,insert: row into middle,100,10000,0.33,9.358000033898861e-05
array,insert: row at random pos.,100,10000,0.33,42.27090061299987
linked_list,insert: row at random pos.,100,10000,0.33,0.02352483700042285
csr,insert: row at random pos.,100,10000,0.33,0.00020797300021513365
array,insert: col at start,100,10000,0.33,63.89253660600025
linked_list,insert: col at start,100,10000,0.33,0.9195044359998974
csr,insert: col at start,100,10000,0.33,6.2973974460001045
array,insert: col at end,100,10000,0.33,0.8366963749999741
linked_list,insert: col at end,100,10000,0.33,2.491470023000147
csr,insert: col at end,100,10000,0.33,2.9936403589999827
array,insert: col after end,100,10000,0.33,3.2839000141393626e-05
linked_list,insert: col after end,100,10000,0.33,0.08491441799969834
csr,insert: col after end,100,10000,0.33,6.436500007112045e-05
array,insert: col into middle,100,10000,0.33,33.48563367399993
linked_list,insert: col into middle,100,10000,0.33,3.370126836000054
csr,insert: col into middle,100,10000,0.33,4.6634210209999765
array,insert: col at random pos.,100,10000,0.33,36.87590323999984
linked_list,insert: col at random pos.,100,10000,0.33,5.255860881999979
csr,insert: col at random pos.,100,10000,0.33,4.763876284000162
array,insert: row at start,320,3,1.0,0.04661402200008524
linked_list,insert: row at start,320,3,1.0,0.013358167999740544
csr,insert: row at start,320,3,1.0,8.88679996933206e-05
array,insert: row at end,320,3,1.0,0.017619824000121298
linked_list,insert: row at end,320,3,1.0,0.017792190999898594
csr,insert: row at end,320,3,1.0,8.114599995678873e-05
array,insert: row after end,320,3,1.0,2.873999983421527e-05
linked_list,insert: row after end,320,3,1.0,0.007972345000325731
csr,insert: row after end,320,3,1.0,5.4908000038267346e-05
array,insert: row into middle,320,3,1.0,0.04798724900001616
linked_list,insert: row into middle,320,3,1.0,0.03297929800010024
csr,insert: row into middle,320,3,1.0,9.202599994750926e-05
array,insert: row at random pos.,320,3,1.0,0.061023214000215376
linked_list,insert: row at random pos.,320,3,1.0,0.035975269000118715
csr,insert: row at random pos.,320,3,1.0,0.00023368599977402482
array,insert: col at start,320,3,1.0,0.3882917549999547
linked_list,insert: col at start,320,3,1.0,1.1672650040000008
csr,insert: col at start,320,3,1.0,0.01478521599983651
array,insert: col at end,320,3,1.0,0.9806643799997801
linked_list,insert: col at end,320,3,1.0,3.34079923399986
csr,insert: col at end,320,3,1.0,0.013487875999999233
array,insert: col after end,320,3,1.0,3.211900002497714e-05
linked_list,insert: col after end,320,3,1.0,0.11849870200012447
csr,insert: col after end,320,3,1.0,4.7638000069127884e-05
array,insert: col into middle,320,3,1.0,1.6385139489998437
linked_list,insert: col into middle,320,3,1.0,4.354994456999975
csr,insert: col into middle,320,3,1.0,0.014051628999823151
array,insert: col at random pos.,320,3,1.0,2.351576118999674
linked_list,insert: col at random pos.,320,3,1.0,6.636406027000248
csr,insert: col at random pos.,320,3,1.0,0.014896698000029573
array,insert: row at start,1000,10,1.0,0.3259652649999225
linked_list,insert: row at start,1000,10,1.0,0.038640182000108325
csr,insert: row at start,1000,10,1.0,0.0001291749999836611
array,insert: row at end,1000,10,1.0,0.036154927000097814
linked_list,insert: row at end,1000,10,1.0,0.03917702799981271
csr,insert: row at end,1000,10,1.0,9.5915000201785e-05
array,insert: row after end,1000,10,1.0,3.250999998272164e-05
linked_list,insert: row after end,1000,10,1.0,0.020308165000187728
csr,insert: row after end,1000,10,1.0,7.559499999842956e-05
array,insert: row into middle,1000,10,1.0,0.20228174100020624
linked_list,insert: row into middle,1000,10,1.0,0.0494219880001765
csr,insert: row into middle,1000,10,1.0,0.00011923800002477947
